country,district,village,region,id,village_id,country_id,megaste_id,site_type,site_desc,url,partners,coordinato,email,LastUpdate,lon,lat,alt,partner
Zambia,Katete,Kameta,Eastern Province,0,zmb026,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 2  villages,zmb/kameta/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.04880833,-14.336485,962,International Potato Centre (CIP)
Zambia,Katete,Kangwelema,Eastern Province,0,zmb027,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 2  villages,zmb/kangwelema/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.099425,-14.101725,1039,International Potato Centre (CIP)
Zambia,Katete,Kawalala,Eastern Province,0,zmb028,ZMB,ESA,action site,Sustainable intensification of low input maize/legume systems; Scaling of maize/legume rotations; Scaling of maize/legume intercropping; Scaling of direct seeding methodologies; Scaling of judicious use of herbicides; Research on doubled up legume technology; Evaluation of the COMACO agroforestry scaling model and Trade-off analysis; Improved manure handling. 29  villages,zmb/kawalala/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Total Land Care (TLC), Grassroots Trust, Community Markets for Conservation (COMACO), CRS",Apurba Shee,a.shee@cgiar.org,7/12/16,31.79148611,-14.16573333,1009,International Maize and Wheat Improvement Centre (CIMMYT)
Zambia,Katete,Mnthipa,Eastern Province,0,zmb029,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 2  villages,zmb/mnthipa/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.26819167,-14.292175,980,International Potato Centre (CIP)
Zambia,Katete,Mphangwe,Eastern Province,0,zmb030,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 2  villages,zmb/mphangwe/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.12724167,-14.137955,999,International Potato Centre (CIP)
Zambia,Katete,Mwanamphangwe,Eastern Province,0,zmb031,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 2  villages,zmb/mwanamphangwe/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.05634445,-14.00936167,1113,International Potato Centre (CIP)
Zambia,Katete,Nkhunga,Eastern Province,0,zmb032,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 3  villages,zmb/nkhunga/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.87196667,-14.04598,882,International Potato Centre (CIP)
Zambia,Katete,Vulamukoko,Eastern Province,0,zmb033,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 7  villages,zmb/vulamukoko/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,31.89475,-14.09645,1034,International Potato Centre (CIP)
Zambia,Katete,Yowoyani,Eastern Province,0,zmb034,ZMB,ESA,action site,NA. 1  villages,zmb/yowoyani/site_01.jpg,,Apurba Shee,a.shee@cgiar.org,7/12/16,31.50166,-14.14554,939,
Zambia,Lundazi,Central 1,Eastern Province,0,zmb035,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 3  villages,zmb/central_1/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.18135,-12.27387,581,International Potato Centre (CIP)
Zambia,Lundazi,Central 2,Eastern Province,0,zmb036,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 4  villages,zmb/central_2/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.17465,-12.27345,583,International Potato Centre (CIP)
Zambia,Lundazi,Chasefu,Eastern Province,0,zmb037,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 3  villages,zmb/chasefu/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.13376667,-11.92937,684,International Potato Centre (CIP)
Zambia,Lundazi,Chikomeni,Eastern Province,0,zmb038,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 1  villages,zmb/chikomeni/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.83823333,-12.66528,1054,International Potato Centre (CIP)
Zambia,Lundazi,Hoya,Eastern Province,0,zmb039,ZMB,ESA,action site,Sustainable intensification of low input maize/legume systems; Scaling of maize/legume rotations; Scaling of maize/legume intercropping; Scaling of direct seeding methodologies; Scaling of judicious use of herbicides; Research on doubled up legume technology; Evaluation of the COMACO agroforestry scaling model and Trade-off analysis; Improved manure handling. Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 27  villages,zmb/hoya/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Total Land Care (TLC), Grassroots Trust, Community Markets for Conservation (COMACO), CRS, Rural Initiative for Children Hope (RICH), Concern World Wide (CWW), GIZ, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,33.1465,-12.125225,1144,"International Maize and Wheat Improvement Centre (CIMMYT), International Potato Centre (CIP)"
Zambia,Lundazi,Kaithinde,Eastern Province,0,zmb040,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 3  villages,zmb/kaithinde/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.10736667,-12.32755,589,International Potato Centre (CIP)
Zambia,Lundazi,Kakumba,Eastern Province,0,zmb041,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 2  villages,zmb/kakumba/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.14831667,-12.40441,564,International Potato Centre (CIP)
Zambia,Lundazi,Kanyunya,Eastern Province,0,zmb042,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 2  villages,zmb/kanyunya/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.34319583,-12.3394475,596,International Potato Centre (CIP)
Zambia,Lundazi,Kapekesa,Eastern Province,0,zmb043,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 5  villages,zmb/kapekesa/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.1767,-12.2069,596,International Potato Centre (CIP)
Zambia,Lundazi,Kapichila,Eastern Province,0,zmb044,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 4  villages,zmb/kapichila/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.290775,-12.36297,583,International Potato Centre (CIP)
Zambia,Lundazi,Lumezi,Eastern Province,0,zmb045,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 3  villages,zmb/lumezi/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.09765,-12.54502,559,International Potato Centre (CIP)
Zambia,Lundazi,Lusuntha,Eastern Province,0,zmb046,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 2  villages,zmb/lusuntha/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.318625,-12.282445,586,International Potato Centre (CIP)
Zambia,Lundazi,Mapala,Eastern Province,0,zmb047,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 4  villages,zmb/mapala/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.21868334,-12.35847,570,International Potato Centre (CIP)
Zambia,Lundazi,Mnyukwa,Eastern Province,0,zmb048,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 2  villages,zmb/mnyukwa/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.984,-12.05439,1094,International Potato Centre (CIP)
Zambia,Lundazi,Mwase 1,Eastern Province,0,zmb049,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 3  villages,zmb/mwase_1/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.34078333,-12.39015,601,International Potato Centre (CIP)
Zambia,Lundazi,Mwase 2,Eastern Province,0,zmb050,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 1  villages,zmb/mwase_2/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.38933333,-12.41925,631,International Potato Centre (CIP)
Zambia,Lundazi,Mwasemphangwe,Eastern Province,0,zmb051,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 1  villages,zmb/mwasemphangwe/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.99636667,-12.96293,1071,International Potato Centre (CIP)
Zambia,Lundazi,Phikamalaza,Eastern Province,0,zmb052,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 3  villages,zmb/phikamalaza/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.23753333,-12.19798,582,International Potato Centre (CIP)
Zambia,Lundazi,Vuu,Eastern Province,0,zmb053,ZMB,ESA,action site,Sustainable intensification of low input maize/legume systems; Scaling of maize/legume rotations; Scaling of maize/legume intercropping; Scaling of direct seeding methodologies; Scaling of judicious use of herbicides; Research on doubled up legume technology; Evaluation of the COMACO agroforestry scaling model and Trade-off analysis; Improved manure handling. 26  villages,zmb/vuu/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Total Land Care (TLC), Grassroots Trust, Community Markets for Conservation (COMACO), CRS",Apurba Shee,a.shee@cgiar.org,7/12/16,33.03132407,-12.25041,1097,International Maize and Wheat Improvement Centre (CIMMYT)
Zambia,Lundazi,Zumwanda,Eastern Province,0,zmb054,ZMB,ESA,action site,Strengthening orange-fleshed sweetpotato (OFSP) planting material systems; Multiplication and dissemination superior OFSP varieties; Recruitment and training of vine multipliers and partners; Facilitation of the dissemination of vines to beneficiaries through promotion sales and pass-on system; Identification of and capacity building for agrodelears for possible linkage between vine growers and buyers. 4  villages,zmb/zumwanda/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), Department of Agriculture (DoA) in the Ministry of Agriculture (MoA), Rural Initiative for Children Hope (RICH), Community Markets for Conservation (COMACO), Total Land Care (TLC), Concern World Wide (CWW), GIZ, CRS-MAWA, PROFIT+, SAIOMA, Agribusiness in Sustainable Natural African Plant Products (ASNAPP)",Apurba Shee,a.shee@cgiar.org,7/12/16,32.08924167,-12.419955,566,International Potato Centre (CIP)
Zambia,Kazungula,Kabuyu,Southern Province,0,zmb055,ZMB,ESA,action site,Commercialising aflasafe as a biocontrol for aflatoxins; Demonstration of aflasafe efficacy. 9  villages,zmb/kabuyu/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), National Institute for Scientific Institute & Industrial Research, USDA-ARS, PROFIT+",Apurba Shee,a.shee@cgiar.org,7/12/16,26.28558846,-17.67156083,942,International Institute of Tropical Agriculture (IITA)
Zambia,Sesheke,Katongo,Western Province,0,zmb056,ZMB,ESA,action site,Commercialising aflasafe as a biocontrol for aflatoxins; Demonstration of aflasafe efficacy. 1  villages,zmb/katongo/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), National Institute for Scientific Institute & Industrial Research, USDA-ARS, PROFIT+",Apurba Shee,a.shee@cgiar.org,7/12/16,24.59081111,-17.47966333,938,International Institute of Tropical Agriculture (IITA)
Zambia,Sesheke,Maondo,Western Province,0,zmb057,ZMB,ESA,action site,Commercialising aflasafe as a biocontrol for aflatoxins; Demonstration of aflasafe efficacy. 9  villages,zmb/maondo/site_01.jpg,"Zambia Agricultural Research Institute (ZARI), National Institute for Scientific Institute & Industrial Research, USDA-ARS, PROFIT+",Apurba Shee,a.shee@cgiar.org,7/12/16,24.53841667,-17.40895,968,International Institute of Tropical Agriculture (IITA)
